CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
11511,MR.,CALEB,PERRY,1953-06-14,M,M,caleb4@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
11513,MRS.,ALYSSA,HOWARD,1954-09-27,S,F,alyssa38@adventure-works.com,"$20,000 ",3,Partial High School,Manual,N
11515,MRS.,SHANNON,HUANG,1954-02-25,M,F,shannon6@adventure-works.com,"$30,000 ",1,High School,Clerical,Y
11518,MR.,EDWARD,WASHINGTON,1955-05-10,M,M,edward62@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
11522,MR.,CHRISTIAN,HUGHES,1955-12-23,M,M,christian26@adventure-works.com,"$80,000 ",5,Graduate Degree,Skilled Manual,Y
11530,MR.,ANDREW,MARTINEZ,1957-07-26,M,M,andrew24@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
11544,MR.,JOEL,GARCIA,1968-05-07,M,M,joel14@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
11545,MR.,REGINALD,DOMINGUEZ,1968-03-25,M,M,reginald20@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
11549,MS.,CRYSTAL,LIANG,1968-09-06,M,F,crystal17@adventure-works.com,"$40,000 ",0,Bachelors,Clerical,Y
11550,MS.,DEB,TORRES,1968-08-08,S,F,deb4@adventure-works.com,"$40,000 ",0,Bachelors,Clerical,Y
11552,MR.,EDDIE,RUBIO,1967-05-27,S,M,eddie21@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
11553,MRS.,SHARON,LUO,1967-09-09,M,F,sharon12@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y
11556,MR.,LUCAS,EVANS,1967-05-14,M,M,lucas10@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y
11557,MRS.,FELICIA,RAMOS,1967-01-15,S,F,felicia16@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N
11558,MR.,IVAN,MALHOTRA,1967-08-22,S,M,ivan3@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N
11561,MRS.,BRIANA,DOMINGUEZ,1966-07-24,S,F,briana12@adventure-works.com,"$10,000 ",5,Partial High School,Manual,Y
11562,MR.,JARROD,GONZALEZ,1966-04-19,M,M,jarrod17@adventure-works.com,"$20,000 ",1,High School,Manual,Y
11565,MR.,ERIK,DIAZ,1966-07-02,S,M,erik4@adventure-works.com,"$20,000 ",2,High School,Manual,Y
11568,MRS.,ALEXIA,FOSTER,1966-10-23,S,F,alexia13@adventure-works.com,"$20,000 ",2,High School,Manual,Y
11573,MRS.,MEAGAN,SUBRAM,1965-11-15,S,F,meagan13@adventure-works.com,"$20,000 ",2,High School,Manual,Y
11576,MR.,MICAH,ZHU,1965-02-10,M,M,micah1@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
11578,MRS.,TRISHA,HUANG,1964-11-08,S,F,trisha0@adventure-works.com,"$10,000 ",3,Partial High School,Manual,Y
11580,MR.,MELVIN,RAJE,1933-09-12,M,M,melvin12@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
11582,MRS.,CLAUDIA,MA,1963-04-13,S,F,claudia14@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
11584,MR.,DEVIN,CARTER,1965-11-22,M,M,devin33@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
11585,MRS.,KARI,PEREZ,1965-03-08,M,F,kari21@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
11590,MRS.,ERIKA,DIAZ,1963-10-18,S,F,erika2@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
11592,MR.,DARRELL,RAJI,1978-09-04,S,M,darrell9@adventure-works.com,"$20,000 ",0,High School,Manual,N
11597,MRS.,JANELLE,CHANDRA,1978-02-06,S,F,janelle2@adventure-works.com,"$30,000 ",3,Partial College,Clerical,Y
11600,MS.,LINDA,RUBIO,1977-04-07,S,F,linda36@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
11602,MR.,LARRY,GILL,1977-04-13,S,M,larry16@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
11604,MR.,EDGAR,SANCHEZ,1977-06-03,S,M,edgar21@adventure-works.com,"$30,000 ",0,Partial College,Clerical,Y
11606,MS.,MELODY,RAMOS,1975-02-03,S,F,melody17@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
11610,MR.,BLAKE,COLLINS,1975-04-23,S,M,blake47@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
11612,MR.,KEITH,ANDERSEN,1974-10-11,S,M,keith16@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
11613,MS.,MEREDITH,PRASAD,1975-11-03,S,F,meredith8@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
11618,MR.,BRIAN,RAMIREZ,1959-04-24,M,M,brian19@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y
11619,MS.,SIERRA,YOUNG,1973-05-01,S,F,sierra15@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y
11623,null,ANGELA,PERRY,1973-06-27,S,NA,angela10@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
11624,MR.,RYAN,SMITH,1973-03-23,S,M,ryan39@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
11628,MRS.,MARIAH,WOOD,1972-05-17,S,F,mariah6@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
11629,MR.,ISAIAH,WRIGHT,1971-02-08,S,M,isaiah45@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
11630,MRS.,HALEY,POWELL,1971-12-25,M,F,haley27@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
11633,MR.,THOMAS,ANDERSON,1972-05-26,M,M,thomas71@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
11635,MR.,DARRELL,CHANDE,1972-08-14,M,M,darrell4@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
11636,MRS.,KIMBERLY,COX,1972-12-22,S,F,kimberly14@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11646,MRS.,ANNA,FOSTER,1969-03-19,S,F,anna41@adventure-works.com,"$40,000 ",2,Bachelors,Skilled Manual,Y
11651,MRS.,PATRICIA,GARCIA,1971-12-17,M,F,patricia18@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11654,MRS.,ARIANA,SANCHEZ,1971-09-19,M,F,ariana22@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11655,MRS.,TAMARA,SHARMA,1971-04-01,S,F,tamara21@adventure-works.com,"$70,000 ",2,Graduate Degree,Professional,Y
11656,MRS.,KATELYN,PEREZ,1971-09-20,M,F,katelyn35@adventure-works.com,"$70,000 ",3,Graduate Degree,Professional,Y
11658,MR.,ROBERT,MITCHELL,1969-02-07,M,M,robert53@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11659,MR.,MIGUEL,ADAMS,1969-04-22,S,M,miguel32@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11660,MRS.,MIRANDA,GONZALES,1969-01-22,M,F,miranda17@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11662,MR.,ETHAN,KUMAR,1970-07-04,S,M,ethan24@adventure-works.com,"$60,000 ",2,Graduate Degree,Professional,Y
11663,MR.,SETH,WILLIAMS,1970-02-25,M,M,seth2@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
11665,MRS.,JANET,DOMINGUEZ,1970-12-13,M,F,janet18@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
11666,MR.,ANGEL,BAKER,1970-12-17,M,M,angel30@adventure-works.com,"$80,000 ",2,Graduate Degree,Professional,Y
11667,MR.,BLAKE,MOORE,1967-06-21,M,M,blake7@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,Y
11678,MR.,JOHNNY,CHAVEZ,1969-01-28,M,M,johnny16@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
11679,MR.,DALTON,RICHARDSON,1969-05-08,M,M,dalton80@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
11680,MRS.,KAYLEE,NELSON,1969-09-04,M,F,kaylee31@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
11681,MRS.,ABIGAIL,JONES,1969-08-07,M,F,abigail50@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
11683,MR.,GREG,TAYLOR,1969-01-05,M,M,greg10@adventure-works.com,"$80,000 ",2,Graduate Degree,Professional,Y
11689,MR.,IAN,DIAZ,1965-09-06,M,M,ian62@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y
11695,MR.,LOGAN,CAMPBELL,1964-01-11,M,M,logan33@adventure-works.com,"$50,000 ",5,Bachelors,Skilled Manual,Y
11696,MRS.,MACKENZIE,CAMPBELL,1964-04-05,S,F,mackenzie29@adventure-works.com,"$50,000 ",5,Bachelors,Skilled Manual,Y
11697,MR.,EDUARDO,LEE,1964-06-24,M,M,eduardo21@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,Y
11698,MR.,JACKSON,WRIGHT,1964-11-25,M,M,jackson51@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,Y
11699,MR.,CHASE,PETERSON,1963-03-16,S,M,chase5@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,N
11700,MR.,XAVIER,RICHARDSON,1963-11-25,S,M,xavier76@adventure-works.com,"$60,000 ",4,Bachelors,Professional,N
11701,MR.,DAVID,HAYES,1963-08-24,M,M,david56@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11705,MRS.,BROOKE,RICHARDSON,1968-05-21,S,F,brooke9@adventure-works.com,"$60,000 ",2,Graduate Degree,Professional,Y
11706,MR.,BLAKE,PEREZ,1963-02-14,M,M,blake39@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11708,MRS.,ELIZABETH,WEISMAN,1963-09-19,S,F,elizabeth6@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11709,MRS.,HAILEY,COLLINS,1963-02-19,S,F,hailey45@adventure-works.com,"$60,000 ",3,Graduate Degree,Professional,N
11710,MRS.,ZOE,RAMIREZ,1962-03-20,M,F,zoe6@adventure-works.com,"$40,000 ",3,High School,Skilled Manual,Y
11711,MR.,DANIEL,DAVIS,1962-12-08,S,M,daniel23@adventure-works.com,"$70,000 ",1,Bachelors,Professional,N
11712,MRS.,SHELBY,ROGERS,1962-11-03,M,F,shelby19@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
11716,MR.,EVAN,KELLY,1961-10-21,S,M,evan2@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
11719,MR.,BLAKE,GREEN,1960-05-08,M,M,blake32@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
11720,MRS.,MORGAN,MORRIS,1960-03-26,M,F,morgan48@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
11721,MRS.,JENNIFER,ALEXANDER,1960-01-22,M,F,jennifer92@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
11722,MR.,JULIAN,HUGHES,1960-07-02,M,M,julian13@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11727,MR.,BENJAMIN,TAYLOR,1967-07-09,S,M,benjamin43@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,N
11730,MRS.,EMMA,TORRES,1960-10-02,M,F,emma40@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11733,MRS.,KRISTI,SCHMIDT,1959-07-27,M,F,kristi27@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11735,MRS.,SYDNEY,GRAY,1959-01-22,M,F,sydney16@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11736,MR.,SEBASTIAN,SANCHEZ,1959-09-25,M,M,sebastian16@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,N
11737,MRS.,MEGAN,MARTIN,1959-02-08,M,F,megan17@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11741,MRS.,TAMARA,CHANDER,1959-07-26,M,F,tamara27@adventure-works.com,"$80,000 ",4,Graduate Degree,Professional,Y
11744,MRS.,STEPHANIE,CAMPBELL,1958-09-07,M,F,stephanie54@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y
11747,MRS.,DESTINY,DAVIS,1958-02-09,M,F,destiny5@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
11748,MR.,BLAKE,HILL,1958-07-18,M,M,blake30@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
11752,MRS.,LAUREN,BRYANT,1970-05-07,M,F,lauren64@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y
11753,MRS.,FELICIA,ORTEGA,1970-03-18,M,F,felicia20@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y
11755,MR.,WILLIE,PAL,1968-05-15,M,M,willie31@adventure-works.com,"$60,000 ",2,Bachelors,Professional,Y
11759,MRS.,DAWN,NATH,1969-11-22,M,F,dawn42@adventure-works.com,"$110,000 ",1,Graduate Degree,Management,N
11760,MRS.,MELODY,MORENO,1967-10-27,M,F,melody7@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
11761,MR.,EDGAR,MEHTA,1967-04-19,S,M,edgar15@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
11763,MR.,ROSS,FERNANDEZ,1967-02-11,M,M,ross15@adventure-works.com,"$80,000 ",5,Graduate Degree,Management,Y
11765,MR.,MARC,TORRES,1966-10-11,M,M,marc15@adventure-works.com,"$80,000 ",5,Bachelors,Professional,Y
11767,MS.,MEAGAN,MADAN,1966-05-24,S,F,meagan8@adventure-works.com,"$90,000 ",0,Bachelors,Professional,N
11768,MR.,CLAYTON,NARA,1966-10-08,M,M,clayton34@adventure-works.com,"$90,000 ",2,Bachelors,Professional,Y
11770,MR.,PETER,NARA,1973-08-23,S,M,peter21@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,N
11772,MR.,CAMERON,MOORE,1973-01-24,M,M,cameron48@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
11773,MR.,GAVIN,DIAZ,1973-07-06,S,M,gavin20@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
11775,MRS.,SIERRA,ROBERTS,1973-05-25,S,F,sierra3@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
11783,MRS.,SARA,MITCHELL,1971-11-17,M,F,sara37@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
11785,MR.,THEODORE,DIAZ,1972-02-25,M,M,theodore3@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
11786,MR.,IAN,MURPHY,1972-09-13,S,M,ian82@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
11787,MR.,JERRY,NATH,1972-09-05,M,M,jerry20@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
11792,MRS.,ALEXIA,PERRY,1969-05-27,M,F,alexia7@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
11794,MRS.,LAUREN,ROSS,1969-11-01,S,F,lauren51@adventure-works.com,"$40,000 ",2,Bachelors,Skilled Manual,Y
11795,MRS.,NICOLE,THOMAS,1969-02-15,S,F,nicole11@adventure-works.com,"$40,000 ",2,Bachelors,Skilled Manual,Y
11799,MR.,JESSIE,WANG,1969-09-13,M,M,jessie7@adventure-works.com,"$40,000 ",2,Bachelors,Skilled Manual,Y
11800,MRS.,JENNIFER,BAKER,1969-11-07,M,F,jennifer19@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11802,MRS.,MADISON,TAYLOR,1971-08-09,M,F,madison9@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11804,MRS.,HALEY,TURNER,1971-04-18,M,F,haley44@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11805,MR.,RICHARD,GREEN,1971-03-12,M,M,richard25@adventure-works.com,"$70,000 ",2,Graduate Degree,Professional,Y
11811,MS.,ABIGAIL,BROOKS,1967-06-15,S,F,abigail22@adventure-works.com,"$40,000 ",0,Bachelors,Professional,Y
11813,MS.,MARY,PATTERSON,1967-11-12,M,F,mary40@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
11814,MR.,DALTON,MORGAN,1970-07-08,M,M,dalton84@adventure-works.com,"$60,000 ",2,Graduate Degree,Professional,Y
11817,MRS.,MORGAN,MILLER,1970-11-27,S,F,morgan29@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
11822,MS.,ROHINTON,WADIA,1966-06-13,M,F,rohinton1@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y
11823,MS.,MORGAN,TURNER,1966-10-24,M,F,morgan3@adventure-works.com,"$70,000 ",0,Graduate Degree,Professional,Y
11831,MR.,CHRISTIAN,ROSS,1969-11-24,M,M,christian18@adventure-works.com,"$80,000 ",3,Graduate Degree,Professional,Y
11832,MS.,ZOE,MURPHY,1965-04-05,S,F,zoe13@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
11833,MR.,OSCAR,PRICE,1965-07-23,M,M,oscar9@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y
11838,MR.,JUSTIN,RODRIGUEZ,1965-02-09,S,M,justin48@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,N
11839,MR.,TYLER,BROWN,1965-07-25,S,M,tyler9@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y
11840,MR.,JULIAN,PATTERSON,1965-05-17,M,M,julian12@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y
11841,MR.,SEAN,NELSON,1964-03-16,M,M,sean41@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
11844,MRS.,MICHELE,ALVAREZ,1964-04-08,S,F,michele39@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,Y
11845,MRS.,NATALIE,JONES,1924-08-18,S,F,natalie71@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,N
11849,MRS.,FAITH,REED,1964-09-13,S,F,faith36@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,Y
11850,MRS.,BROOKE,RAMIREZ,1964-03-23,S,F,brooke7@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,Y
11855,MR.,CHRISTIAN,WALKER,1963-08-13,M,M,christian44@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11856,MR.,SETH,HERNANDEZ,1963-08-17,M,M,seth26@adventure-works.com,"$60,000 ",3,Graduate Degree,Professional,Y
11860,MRS.,NICOLE,WALKER,1962-01-09,M,F,nicole23@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
11869,MS.,KAITLYN,ADAMS,1967-11-06,S,F,kaitlyn13@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,N
11871,MR.,DALTON,BENNETT,1967-08-16,S,M,dalton46@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,N
11872,MS.,FAITH,PATTERSON,1967-07-21,S,F,faith9@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,N
11873,MR.,RYAN,ZHANG,1967-04-12,M,M,ryan27@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,N
11874,MR.,ADRIAN,BELL,1967-03-10,S,M,adrian15@adventure-works.com,"$60,000 ",0,Bachelors,Professional,N
11876,MRS.,MADISON,WHITE,1960-11-13,M,F,madison13@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11879,MR.,EDGAR,SAI,1960-10-03,M,M,edgar6@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11881,MR.,RICHARD,MITCHELL,1959-07-24,M,M,richard30@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11886,MRS.,KATELYN,PARKER,1958-01-20,M,F,katelyn30@adventure-works.com,"$60,000 ",3,Bachelors,Professional,Y
11888,MR.,AARON,ROSS,1958-12-22,M,M,aaron3@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y
11889,MR.,BLAKE,PATTERSON,1958-05-28,S,M,blake58@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y
11890,MRS.,WHITNEY,LOPEZ,1958-11-15,M,F,whitney15@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
11892,MR.,JULIO,ORTEGA,1969-10-08,M,M,julio23@adventure-works.com,"$90,000 ",1,Graduate Degree,Management,Y
11902,MR.,DREW,PAL,1967-03-18,M,M,drew13@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
11903,MRS.,KATE,RAJI,1969-04-27,S,F,kate18@adventure-works.com,"$110,000 ",1,Graduate Degree,Management,Y
11904,MRS.,KAYLEE,COOK,1969-11-09,S,F,kaylee18@adventure-works.com,"$110,000 ",1,Graduate Degree,Management,Y
11905,MR.,ISAIAH,RAMIREZ,1969-06-16,S,M,isaiah6@adventure-works.com,"$110,000 ",1,Graduate Degree,Management,Y
11909,MRS.,NICHOLE,SHE,1966-02-10,M,F,nichole0@adventure-works.com,"$80,000 ",5,Graduate Degree,Management,N
11910,MRS.,JACLYN,ZHENG,1966-06-12,M,F,jaclyn21@adventure-works.com,"$80,000 ",5,Graduate Degree,Management,Y
11911,MRS.,RACHAEL,KAPOOR,1966-11-16,M,F,rachael1@adventure-works.com,"$80,000 ",5,Graduate Degree,Management,Y
11913,MRS.,REBECCA,ROBINSON,1965-06-11,M,F,rebecca3@adventure-works.com,"$60,000 ",3,Bachelors,Professional,Y
11915,MR.,PHILIP,CARLSON,1968-03-16,S,M,philip17@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
11917,MR.,ROY,SANZ,1965-10-22,S,M,roy40@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
11921,MR.,GILBERT,ZHU,1964-12-23,M,M,gilbert11@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11923,MS.,SARAH,BRYANT,1979-10-23,M,F,sarah42@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,N
11925,MS.,ASHLEE,JAI,1978-11-06,S,F,ashlee18@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y
11927,MS.,NICOLE,MURPHY,1978-07-24,S,F,nicole32@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,N
11929,MRS.,VIRGINIA,GONZALEZ,1946-02-12,S,F,virginia21@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
11930,MRS.,JACLYN,NARA,1947-05-04,M,F,jaclyn40@adventure-works.com,"$20,000 ",4,High School,Skilled Manual,N
11931,MR.,MARCUS,ADAMS,1978-11-13,S,M,marcus34@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,Y
11936,MR.,HUNTER,CLARK,1977-04-11,M,M,hunter51@adventure-works.com,"$30,000 ",0,Partial College,Skilled Manual,Y
11939,MR.,KEVIN,WASHINGTON,1977-06-22,S,M,kevin16@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,N
11943,MRS.,DAWN,HUANG,1949-02-27,M,F,dawn7@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
11944,MRS.,RACHAEL,RODRIGUEZ,1950-10-15,S,F,rachael18@adventure-works.com,"$30,000 ",3,Partial College,Clerical,N
11946,MRS.,BRANDY,SAUNDERS,1951-01-03,S,F,brandy6@adventure-works.com,"$30,000 ",3,High School,Skilled Manual,Y
11948,MRS.,TASHA,XU,1951-04-10,M,F,tasha5@adventure-works.com,"$30,000 ",3,High School,Skilled Manual,Y
11949,MS.,JULIA,BROOKS,1980-11-05,S,F,julia63@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,Y
11951,MRS.,LACEY,HUANG,1952-08-06,M,F,lacey18@adventure-works.com,"$40,000 ",2,Partial College,Skilled Manual,Y
11952,MR.,DOROTHY,ROBINSON,1954-09-23,S,M,dorothy3@adventure-works.com,"$80,000 ",2,Partial College,Skilled Manual,N
11957,MS.,COURTNEY,HERNANDEZ,1973-08-12,S,F,courtney14@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,N
11958,MR.,DYLAN,LAL,1973-01-06,S,M,dylan28@adventure-works.com,"$70,000 ",0,Partial College,Professional,Y
11962,MS.,ALEXANDRA,ROBERTS,1976-11-28,S,F,alexandra47@adventure-works.com,"$60,000 ",0,Partial College,Professional,N
11966,MR.,RAFAEL,BLACK,1956-02-17,S,M,rafael44@adventure-works.com,"$70,000 ",2,High School,Skilled Manual,Y
11968,MS.,KELSEY,BECKER,1958-10-21,S,F,kelsey19@adventure-works.com,"$130,000 ",0,Graduate Degree,Management,N
11975,MS.,DESTINY,GARCIA,1974-10-04,S,F,destiny16@adventure-works.com,"$60,000 ",0,High School,Professional,N
11979,MR.,CHRISTOPHER,JOHNSON,1957-05-08,M,M,christopher25@adventure-works.com,"$80,000 ",2,Partial High School,Skilled Manual,N
11982,MRS.,ALEXANDRA,FOSTER,1957-04-04,S,F,alexandra37@adventure-works.com,"$60,000 ",2,High School,Professional,Y
11983,MRS.,CHERYL,ORTEGA,1957-02-27,M,F,cheryl24@adventure-works.com,"$70,000 ",3,Partial College,Professional,Y
11986,MR.,MAX,ALVAREZ,1963-07-24,S,M,max5@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
11991,MR.,FREDERICK,MARTINEZ,1962-08-10,M,M,frederick14@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y
11996,MRS.,VERONICA,SRINI,1960-08-02,S,F,veronica9@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11998,MRS.,DONNA,SHARMA,1960-08-10,M,F,donna9@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
12005,MR.,GILBERT,SHEN,1962-07-17,M,M,gilbert23@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
12006,MR.,RICHARD,BLUE,1962-03-16,M,M,richard59@adventure-works.com,"$70,000 ",5,Partial College,Skilled Manual,Y
12011,MRS.,MORGAN,JOHNSON,1935-02-17,S,F,morgan24@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N
12013,MRS.,KAYLA,LEWIS,1953-03-07,S,F,kayla20@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
12016,MS.,MEREDITH,SERRANO,1975-12-13,S,F,meredith40@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N
12017,MR.,DAVID,SIMMONS,1976-10-27,M,M,david48@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
12018,MR.,DEVIN,HENDERSON,1980-08-02,M,M,devin43@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,Y
12023,MR.,FERNANDO,JOHNSON,1978-07-08,S,M,fernando2@adventure-works.com,"$30,000 ",0,Partial High School,Clerical,N
12027,MS.,HALEY,WOOD,1978-10-26,M,F,haley21@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
12030,MS.,ANA,WASHINGTON,1977-02-05,S,F,ana12@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
12034,MR.,JULIAN,LONG,1941-03-14,M,M,julian11@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y
